ID,Category,skills_str,skill_count
14849103,CONSTRUCTION,"analytics, civil, compliance, leadership, project management, risk management, training",7
10100240,CONSTRUCTION,"communication, compliance, leadership",3
22894544,CONSTRUCTION,"communication, customer service",2
19928941,CONSTRUCTION,"marketing, negotiation, sales",3
39027764,CONSTRUCTION,"communication, leadership, marketing, negotiation, problem solving, project management, training",7
23818675,CONSTRUCTION,"autocad, budgeting, cad, civil, communication, compliance, electrical, excel, problem solving, project management",10
24953126,CONSTRUCTION,"budgeting, communication, project management, structural",4
22718826,CONSTRUCTION,"budgeting, compliance, electrical, leadership, marketing, negotiation, payroll, project management, quality control, sales",10
24361598,CONSTRUCTION,"autocad, budgeting, communication, compliance, excel, marketing",6
20681037,CONSTRUCTION,"communication, customer service, excel, sales",4
16924279,CONSTRUCTION,"communication, excel, mechanical, training",4
30311725,CONSTRUCTION,"accounting, budgeting, communication, compliance, employee relations, leadership, marketing, problem solving, project management, quality control, strategic planning",11
29061628,CONSTRUCTION,"customer service, training",2
33023370,CONSTRUCTION,excel,1
32773331,CONSTRUCTION,"accounting, budgeting, cad, civil, communication, electrical, excel, leadership, training",9
10820510,CONSTRUCTION,"api, aws, cad, excel, quality control, sales, shell, training",8
28949406,CONSTRUCTION,"autocad, compliance, excel, marketing, sales",5
12826414,CONSTRUCTION,"budgeting, business development, civil, communication, compliance, leadership, negotiation, project management, quality control, risk management, sales, training",12
63083944,CONSTRUCTION,"budgeting, communication, compliance, customer service, employee relations, leadership, project management, risk management, training",9
22546476,CONSTRUCTION,"compliance, leadership, quality control, training",4
90032884,CONSTRUCTION,"problem solving, project management, training",3
27187994,CONSTRUCTION,"customer service, medical",2
30397268,CONSTRUCTION,"accounting, autocad, budgeting, communication, customer service, excel, marketing, project management, sales",9
78298706,CONSTRUCTION,communication,1
11650031,CONSTRUCTION,"compliance, customer service, leadership, problem solving",4
12695537,CONSTRUCTION,"communication, compliance, leadership, matlab, problem solving, simulation, spring",7
31392754,PUBLIC-RELATIONS,"compliance, customer service, excel, leadership, marketing, medical, nursing, payroll, recruitment, sales, training",11
23143731,PUBLIC-RELATIONS,"customer service, marketing, nursing, sales",4
26130673,PUBLIC-RELATIONS,"communication, data analysis, leadership, sales, training",5
25070914,PUBLIC-RELATIONS,"business development, excel, leadership, marketing, quality control, r",6
37913536,PUBLIC-RELATIONS,"excel, marketing, training",3
14278888,PUBLIC-RELATIONS,"accounting, compliance, data analysis, marketing, medical, training",6
28831442,PUBLIC-RELATIONS,"customer service, excel, leadership, medical, patient care, r, spring",7
98086373,PUBLIC-RELATIONS,"budgeting, leadership, marketing, photoshop, training",5
23673025,PUBLIC-RELATIONS,"communication, medical, sales",3
10070224,PUBLIC-RELATIONS,"communication, excel, marketing, training",4
28290448,PUBLIC-RELATIONS,"communication, indesign, leadership, marketing, photoshop, sales, training",7
24559558,PUBLIC-RELATIONS,"marketing, photoshop, r, training",4
28862054,PUBLIC-RELATIONS,"communication, compliance, customer service, hr, leadership, recruitment, sales, spring, training",9
14536764,PUBLIC-RELATIONS,"business development, html, illustrator, leadership, marketing, photoshop, sales, training",8
37087371,PUBLIC-RELATIONS,"communication, marketing, php, sales",4
12191094,PUBLIC-RELATIONS,"business development, communication, compliance, customer service, erp, marketing, nursing, sales",8
12920612,PUBLIC-RELATIONS,"communication, marketing, project management, sales",4
14009087,PUBLIC-RELATIONS,"communication, html, leadership, marketing, project management, sales, training",7
91197243,PUBLIC-RELATIONS,"excel, investment, leadership, marketing, project management, training",6
12545844,PUBLIC-RELATIONS,"communication, leadership, marketing, project management",4
31292364,PUBLIC-RELATIONS,"civil, communication, css, leadership, marketing, project management, strategic planning, training",8
11902276,PUBLIC-RELATIONS,"business development, communication, customer service, leadership, marketing, negotiation, sales, training",8
18436190,PUBLIC-RELATIONS,"communication, excel, illustrator, leadership, marketing, photoshop",6
23771896,PUBLIC-RELATIONS,"communication, marketing, project management, sales",4
25413261,PUBLIC-RELATIONS,"communication, investment, leadership, marketing, project management, recruitment, sales, training",8
49119887,PUBLIC-RELATIONS,"accounting, leadership, marketing, risk management, sales, training",6
27000192,PUBLIC-RELATIONS,"communication, excel, leadership, marketing, swift",5
27257013,PUBLIC-RELATIONS,"communication, excel, leadership, marketing, problem solving, r, training",7
45900271,PUBLIC-RELATIONS,"communication, customer service, leadership, marketing, sales, training",6
22560013,PUBLIC-RELATIONS,"budgeting, communication, excel, illustrator, indesign, investment, marketing, photoshop, project management, sales",10
24977396,PUBLIC-RELATIONS,"communication, electrical, hr, leadership, r, recruitment, training",7
14364597,PUBLIC-RELATIONS,"communication, customer service, excel, marketing, medical, nursing, training",7
59346975,PUBLIC-RELATIONS,"accounting, crm, html, investment, marketing, photoshop, project management, sales",8
11850315,PUBLIC-RELATIONS,"analytics, communication, excel, leadership, marketing, sales",6
24710433,PUBLIC-RELATIONS,"business development, communication, compliance, customer service, marketing, payroll, photoshop, problem solving, project management, sales, tax, training",12
21297828,PUBLIC-RELATIONS,"communication, excel, marketing",3
26330995,PUBLIC-RELATIONS,"civil, communication, project management, recruitment, training",5
30642458,PUBLIC-RELATIONS,"excel, medical, sales, spring, training",5
19503224,PUBLIC-RELATIONS,"accounting, budgeting, communication, excel, illustrator, investment, leadership, marketing, photoshop, quickbooks, r, training",12
36107065,PUBLIC-RELATIONS,"accounting, banking, business development, clinical, communication, excel, forecasting, gcp, investment, leadership, project management, r, sql, statistics, strategic planning, tax, training",17
10554045,PUBLIC-RELATIONS,"accounting, compliance, customer service, diagnosis, excel, forecasting, hr, medical, payroll, training",10
29525715,PUBLIC-RELATIONS,"budgeting, communication, leadership, marketing, problem solving, project management, strategic planning, training",8
15917885,PUBLIC-RELATIONS,"marketing, recruitment, sales",3
12567516,PUBLIC-RELATIONS,"communication, employee relations, excel, marketing, training",5
21478007,PUBLIC-RELATIONS,"communication, customer service, excel, indesign, leadership, marketing, payroll, photoshop, problem solving, sales",10
24590489,PUBLIC-RELATIONS,"accounting, communication, compliance, customer service, sales, tax, training",7
14667659,PUBLIC-RELATIONS,"communication, customer service, excel, leadership, marketing, medical, payroll, project management, quickbooks, sales, training",11
19929506,PUBLIC-RELATIONS,"communication, illustrator, marketing, photoshop, project management, sales",6
31220062,PUBLIC-RELATIONS,"budgeting, communication, investment, marketing, negotiation, project management, sales, training",8
26173524,PUBLIC-RELATIONS,"communication, compliance, marketing, photoshop, problem solving, project management, recruitment, strategic planning, training",9
85973397,PUBLIC-RELATIONS,"clinical, communication, compliance, indesign, leadership, marketing, medical, patient care",8
18133495,PUBLIC-RELATIONS,"clinical, communication, leadership, linux, medical, nursing, patient care, photoshop, project management, sales, sql, training, unix",13
14128006,PUBLIC-RELATIONS,"analytics, communication, illustrator, indesign, marketing, photoshop",6
16620172,PUBLIC-RELATIONS,"analytics, communication, leadership, marketing, recruitment, sales, training",7
25001005,PUBLIC-RELATIONS,"clinical, communication, compliance, leadership, marketing, medical, patient care",7
19497420,PUBLIC-RELATIONS,"analytics, business development, communication, customer service, leadership, marketing, performance management, problem solving, project management, sales, strategic planning, training",12
37375999,PUBLIC-RELATIONS,"analytics, communication, marketing, project management, sales",5
11160414,PUBLIC-RELATIONS,"api, communication, crm, customer service, investment, marketing, project management, r, sales",9
85766635,PUBLIC-RELATIONS,"accounting, communication, compliance, customer service, employee relations, excel, hris, leadership, photoshop, sales, spring, training",12
16226743,PUBLIC-RELATIONS,"auditing, clinical, communication, marketing, medical, project management, training",7
61319162,PUBLIC-RELATIONS,"business development, communication, compliance, investment, leadership, marketing, strategic planning, tax",8
38056161,PUBLIC-RELATIONS,"communication, excel, project management",3
65237556,PUBLIC-RELATIONS,"business development, communication, crm, customer service, marketing, negotiation, photoshop, sales, tableau, training",10
75329822,PUBLIC-RELATIONS,"leadership, marketing, project management, sales",4
11624880,PUBLIC-RELATIONS,"communication, illustrator, indesign, marketing, photoshop, spring",6
31211074,PUBLIC-RELATIONS,"customer service, excel, project management, sales, spring, statistics, training",7
21669215,PUBLIC-RELATIONS,"clinical, communication, customer service, marketing, medical, sales, training",7
19558834,PUBLIC-RELATIONS,"communication, leadership, marketing, r, sales, spring",6
53701275,PUBLIC-RELATIONS,"communication, compliance, excel, hr, leadership, payroll, performance management, recruitment, risk management, strategic planning, training",11
22455205,PUBLIC-RELATIONS,"banking, customer service, data analysis, excel, investment, leadership, marketing, medical, payroll, sales, statistics, training",12
20966771,PUBLIC-RELATIONS,"communication, customer service, excel, illustrator, indesign, marketing, photoshop, training",8
19072267,PUBLIC-RELATIONS,"accounting, budgeting, civil, communication, customer service, excel, html, indesign, leadership, marketing, medical, payroll, photoshop, project management, r, recruitment, sales, spring, statistics, strategic planning, training",21
21321598,PUBLIC-RELATIONS,"communication, customer service, excel, leadership, marketing, sales",6
11842274,PUBLIC-RELATIONS,"accounting, communication, customer service, marketing, sales, training",6
21549195,PUBLIC-RELATIONS,"budgeting, communication, customer service, indesign, leadership, marketing, project management, sales",8
36671891,PUBLIC-RELATIONS,"communication, leadership, strategic planning, training",4
51415089,PUBLIC-RELATIONS,marketing,1
28531493,PUBLIC-RELATIONS,"communication, forecasting, leadership, marketing, negotiation, project management, recruitment, sales, spring, strategic planning",10
16103783,PUBLIC-RELATIONS,"communication, compliance, customer service, excel, marketing, payroll",6
11635137,PUBLIC-RELATIONS,"budgeting, business development, communication, customer service, leadership, marketing, sales, strategic planning",8
13129275,PUBLIC-RELATIONS,"communication, excel, illustrator, marketing, photoshop, problem solving, scala, strategic planning, training",9
20470943,PUBLIC-RELATIONS,"analytics, cad, communication, customer service, excel, hr, illustrator, indesign, marketing, payroll, photoshop, problem solving, sales, tax, training",15
23015611,PUBLIC-RELATIONS,"analytics, machine learning, marketing",3
34712719,PUBLIC-RELATIONS,"analytics, communication, excel, illustrator, leadership, marketing, problem solving, sales, training",9
14910300,PUBLIC-RELATIONS,"business development, communication, customer service, excel, leadership, marketing, photoshop, project management, quality control, tax",10
21386255,PUBLIC-RELATIONS,"excel, indesign, marketing, training",4
88651471,PUBLIC-RELATIONS,"accounting, clinical, communication, excel, leadership, marketing, negotiation, oracle, problem solving, sales, training",11
22861181,PUBLIC-RELATIONS,"accounting, communication, customer service, excel, marketing, payroll, photoshop, recruitment, training",9
45462344,PUBLIC-RELATIONS,"leadership, marketing, photoshop, sales, training",5
24677466,PUBLIC-RELATIONS,"analytics, communication, marketing, oracle, payroll, project management",6
23602130,PUBLIC-RELATIONS,"marketing, sales",2
13915715,PUBLIC-RELATIONS,"excel, leadership",2
13727873,PUBLIC-RELATIONS,"analytics, budgeting, communication, excel, hr, marketing, project management, talent acquisition, training",9
93828034,PUBLIC-RELATIONS,"agile, analytics, data analysis, excel, leadership, marketing, medical, photoshop, project management, sales, training",11
24491862,PUBLIC-RELATIONS,"analytics, communication, customer service, leadership, marketing, sales, training",7
29329075,PUBLIC-RELATIONS,"communication, customer service, marketing, payroll, r, training",6
33072201,PUBLIC-RELATIONS,"budgeting, communication, crm, excel, forecasting, illustrator, indesign, leadership, marketing, medical, negotiation, oracle, photoshop, rest, sales, strategic planning, training",17
23631724,PUBLIC-RELATIONS,"communication, marketing, photoshop, strategic planning",4
14611516,PUBLIC-RELATIONS,"marketing, python, sales, strategic planning",4
32441790,PUBLIC-RELATIONS,"communication, customer service, leadership, quickbooks, r, recruitment",6
12237267,PUBLIC-RELATIONS,"customer service, marketing, sales",3
42332765,PUBLIC-RELATIONS,"communication, excel, leadership, marketing, problem solving, sales, strategic planning",7
26127853,PUBLIC-RELATIONS,"communication, customer service, medical, payroll, rest, training",6
10926726,PUBLIC-RELATIONS,"communication, excel, indesign, leadership, marketing, photoshop, project management, sales, spring",9
14966165,PUBLIC-RELATIONS,"budgeting, compliance, leadership, marketing, medical, recruitment, training",7
22754014,PUBLIC-RELATIONS,"customer service, marketing, project management, sales",4
28975482,PUBLIC-RELATIONS,"accounting, communication, customer service, marketing, payroll, problem solving, sales, training",8
21663616,PUBLIC-RELATIONS,"agile, budgeting, communication, customer service, employee relations, leadership, project management, training",8
10873344,PUBLIC-RELATIONS,"communication, customer service, excel, marketing, medical, oracle, photoshop",7
41590605,PUBLIC-RELATIONS,"business development, communication, excel, illustrator, indesign, marketing, photoshop, problem solving, project management, sales, sap, spring",12
23048999,PUBLIC-RELATIONS,"analytics, communication, leadership, marketing, nursing, recruitment, training",7
74552449,BANKING,"accounting, banking, business development, communication, customer service, excel, html, illustrator, investment, leadership, marketing, negotiation, photoshop, sales, statistics",15
79041971,BANKING,"banking, customer service, sales, training",4
77156708,BANKING,"accounting, banking, business development, leadership, marketing, project management, recruitment, sales, sql",9
24580361,BANKING,"banking, communication, compliance, excel, html, investment, leadership, problem solving, sap",9
34953092,BANKING,"banking, forecasting, machine learning, matlab, python, r, risk management, sql",8
17189156,BANKING,"banking, communication, compliance, customer service, excel, payroll, sales, training",8
19920687,BANKING,"banking, compliance, customer service, electrical, excel, investment, performance management, project management, sales, training",10
26579709,BANKING,"auditing, banking, communication, compliance, excel, leadership, negotiation, oracle, problem solving, project management, quality control, training",12
29093426,BANKING,"accounting, banking, communication, compliance, customer service, problem solving, r, sales, tax, training",10
33286293,BANKING,"accounting, banking, communication, financial modeling, investment, leadership, spring",7
29552167,BANKING,"banking, communication, customer service, investment, leadership, sales",6
69243180,BANKING,"banking, excel, investment, leadership, marketing, sales, training",7
26987539,BANKING,"analytics, banking, business development, customer service, excel, hr, marketing, onboarding, payroll, problem solving, project management, recruitment, sales, training",14
17276884,BANKING,"accounting, banking, business development, communication, compliance, excel, leadership, negotiation, oracle, problem solving, project management, r, risk management, sales, tax, training",16
22615491,BANKING,"banking, excel, training",3
45167858,BANKING,"banking, communication, customer service, excel, sales",5
13982572,BANKING,"accounting, auditing, banking, communication, compliance, customer service, forecasting, hr, leadership, marketing, payroll, quality control, risk management, sales, training",15
3547447,BANKING,"auditing, banking, civil, compliance, excel, quality control, risk management, sales, tax",9
98965485,BANKING,"banking, budgeting, communication, compliance, excel, investment, leadership, marketing, problem solving, project management, risk management, strategic planning, training",13
38897568,BANKING,"banking, communication, customer service, excel, forecasting, negotiation, r, sales, sap, tax, training",11
12021752,BANKING,"banking, compliance, investment, leadership, marketing, sales",6
19149865,BANKING,"accounting, banking, communication, customer service, excel, hr, marketing, payroll, r, sales, training",11
29839396,BANKING,"banking, compliance, data analysis, excel, investment, java, leadership, python, sales, spring, statistics, training",12
15856762,BANKING,"accounting, analytics, banking, business development, compliance, excel, leadership, marketing, oracle, project management, recruitment, sales, strategic planning, training",14
18208580,BANKING,"accounting, banking, business development, communication, compliance, customer service, excel, hr, investment, leadership, marketing, negotiation, problem solving, sales, strategic planning, training",16
17396388,BANKING,"banking, business development, customer service, forecasting, leadership, marketing, negotiation, problem solving, risk management, sales, strategic planning, training",12
28419927,BANKING,"banking, crm, leadership, sales, training",5
87867370,BANKING,"banking, business development, compliance, customer service, excel, leadership, marketing, oracle, problem solving, project management, sales, strategic planning, training",13
27120528,BANKING,"banking, communication, customer service, excel, indesign, linux, photoshop, problem solving, quality control, sales, training",11
70667011,BANKING,"banking, communication, compliance, customer service, employee relations, quality control, risk management, sales, tax, training",10
36302399,BANKING,"accounting, banking, budgeting, business development, communication, compliance, customer service, investment, leadership, marketing, mechanical, onboarding, performance management, risk management, sales, statistics, training",17
89049979,BANKING,"analytics, banking, compliance, excel, investment, project management, risk management, tax, training",9
43375498,BANKING,"banking, compliance, customer service, forecasting, hr, marketing, medical, sales, training",9
30713796,BANKING,"banking, compliance, customer service, excel, medical, quality control, sales, tax",8
18805506,BANKING,"accounting, investment, marketing, project management, risk management, sales, tax",7
39247950,BANKING,"azure, banking, communication, css, data analysis, html, javascript, oracle, sales, sql, training, unix",12
30127072,BANKING,"accounting, banking, compliance, customer service, investment, leadership",6
11065180,BANKING,"communication, compliance, employee relations, excel, illustrator, onboarding, performance management, photoshop, problem solving, sales",10
11637468,BANKING,"accounting, banking, business development, communication, crm, excel, hr, investment, leadership, medical, sales, tax",12
54421668,BANKING,"banking, compliance, customer service, excel, forecasting, investment, leadership, risk management, sales, training",10
13393401,BANKING,"banking, business development, communication, leadership, marketing, medical, negotiation, project management, sales, strategic planning",10
71422121,BANKING,"agile, banking, communication, compliance, excel, marketing, oracle, quality control, scrum, sql, training",11
18457785,BANKING,"banking, communication, compliance, project management, sql, training, unix",7
21856577,BANKING,"banking, communication, compliance, customer service, leadership, marketing, risk management, sales, training",9
21645690,BANKING,"analytics, banking, compliance, customer service, excel, investment, leadership, problem solving, project management, quality control, quickbooks, sales, statistics, tax, training",15
25780596,BANKING,"accounting, banking, business development, compliance, customer service, excel, investment, marketing, payroll, sales",10
34185495,BANKING,"banking, business development, excel, forecasting, investment, r, sales, tax",8
35483925,BANKING,"banking, compliance, crm, excel, hipaa, marketing, oracle, r, sales, sap, sql, training",12
19374660,BANKING,"accounting, communication, customer service, excel, payroll, sales, training",7
34758680,BANKING,"accounting, analytics, banking, budgeting, communication, excel, forecasting, investment, leadership, marketing, negotiation, sql, training",13
21297521,BANKING,"agile, analytics, api, aws, azure, business development, communication, compliance, computer vision, deep learning, devops, docker, git, html, java, javascript, jenkins, kubernetes, linux, mysql, nlp, nodejs, oracle, php, problem solving, project management, rest, sales, scrum, sql, sqlite, strategic planning, swift, typescript, ui/ux",35
23323001,BANKING,"communication, customer service, excel, investment, marketing, payroll, problem solving, project management, sales, sap, statistics, training",12
25080805,BANKING,"communication, customer service, data analysis, excel, forecasting, leadership, r, spring, statistics",9
27606527,BANKING,"agile, banking, customer service, ehr, excel, medical, sales, sql, training",9
33872500,BANKING,"accounting, civil, compliance, data analysis, financial modeling, forecasting, recruitment, risk management, training",9
18172739,BANKING,"communication, compliance, excel, forecasting, leadership, problem solving, project management",7
32980197,BANKING,"banking, communication, compliance, customer service, excel, leadership, sales, training",8
11672279,BANKING,"accounting, banking, compliance, investment, leadership, project management, sales, swift, training",9
33135102,BANKING,"communication, compliance, customer service, training",4
20850529,BANKING,"accounting, business development, communication, compliance, customer service, hr, leadership, marketing, negotiation, payroll, sales, sql, training",13
34783330,BANKING,"accounting, banking, communication, compliance, customer service, forecasting, investment, marketing, medical, problem solving, risk management, sales, tax, training",14
33370664,BANKING,"banking, clinical, communication, problem solving, sales, training",6
17823436,BANKING,"banking, communication, crm, erp, html, java, linux, marketing, oracle, problem solving, sales, sap, sql, tax, training",15
15553584,BANKING,"accounting, banking, marketing, training",4
39569771,BANKING,"accounting, banking, communication, compliance, excel, investment, leadership, problem solving, project management",9
11842348,BANKING,"banking, customer service, investment, leadership, sales, training",6
36905896,BANKING,"banking, customer service, tax",3
13173522,BANKING,"banking, business development, excel, leadership, marketing, payroll, sales, training",8
25624652,BANKING,"budgeting, communication, compliance, customer service, investment, sales, strategic planning",7
11262933,BANKING,"banking, communication, compliance, customer service, excel, nursing, training",7
10909673,BANKING,"banking, compliance, project management, risk management, training",5
98348532,BANKING,"agile, analytics, compliance, data analysis, oracle, sql, unix",7
19176318,BANKING,"accounting, auditing, banking, business development, compliance, excel, forecasting, marketing, payroll, performance management, sap, sql, statistics",13
17818707,BANKING,"clinical, communication, compliance, excel, marketing, negotiation, patient care, photoshop, recruitment, sales, training",11
17213671,BANKING,"banking, communication, customer service, excel, photoshop",5
31025785,BANKING,"excel, financial modeling, investment, sales",4
60489316,BANKING,"banking, devops, leadership, linux, oracle, sales, sql, swift, training",9
60182829,BANKING,"accounting, budgeting, communication, compliance, employee relations, leadership, project management, risk management, sales, strategic planning",10
21796843,BANKING,"analytics, compliance, employee relations, erp, hr, hris, leadership, performance management, recruitment, risk management, sales, training",12
65864767,BANKING,"accounting, banking, communication, compliance, customer service, leadership, r, recruitment, sales, training",10
11773925,BANKING,"analytics, business development, data analysis, excel, forecasting, hr, marketing, negotiation, recruitment, sales",10
26673507,BANKING,"accounting, banking, customer service, excel, leadership, marketing, risk management, sales, tax",9
72876163,BANKING,"budgeting, communication, compliance, leadership, marketing, project management, risk management, sales, training",9
18824120,BANKING,"accounting, banking, compliance, excel, forecasting, investment, leadership, marketing, project management, quickbooks, risk management, sales, training",13
27884470,BANKING,"banking, communication, compliance, customer service, medical, negotiation, payroll, problem solving, sales",9
64589506,BANKING,"banking, business development, investment, leadership, project management, training",6
29406313,BANKING,"banking, business development, compliance, customer service, forecasting, leadership, marketing, project management, quality control, recruitment, risk management, sales",12
16300459,BANKING,"accounting, excel, financial modeling, investment, marketing, sales",6
20992320,BANKING,"banking, communication, crm, investment, r, sales, tax, training",8
73157997,BANKING,"accounting, banking, communication, compliance, customer service, marketing, photoshop, sales, training",9
28895997,BANKING,"banking, communication, compliance, customer service, excel, sales, training",7
28051330,BANKING,"banking, customer service, forecasting, sales, training",5
25162378,BANKING,"banking, business development, communication, customer service, excel, leadership, marketing, negotiation, photoshop, project management, quality control, sales, strategic planning, training",14
99124477,BANKING,"banking, excel, html, java, javascript, marketing, onboarding, oracle, sales, sap, sql, unix",12
17131084,BANKING,"accounting, analytics, banking, budgeting, excel, investment, leadership, marketing, sales, strategic planning",10
19437318,BANKING,"banking, communication, compliance, customer service, sales, training",6
35564026,BANKING,"accounting, banking, compliance, customer service, excel, sales, training",7
16407619,BANKING,"crm, customer service, excel, marketing, problem solving, rest, sales",7
10329506,BANKING,"banking, communication, compliance, excel, investment, leadership, marketing, oracle, photoshop, sales, training, unix",12
19911786,BANKING,"banking, communication, compliance, leadership, marketing, project management, recruitment, sales, training",9
96493528,BANKING,"banking, business development, compliance, customer service, hr, leadership, payroll, project management, sales, training",10
35492909,BANKING,"accounting, banking, compliance, excel, leadership, marketing, payroll, quickbooks, sales, tax",10
25200253,BANKING,"banking, communication, compliance, customer service, nursing, problem solving, sales, sql, tax, training",10
68781345,BANKING,"compliance, leadership, marketing, negotiation, problem solving, project management",6
14391434,BANKING,"banking, communication, compliance, excel, leadership, medical, payroll, quality control, recruitment, training",10
14626780,BANKING,"accounting, banking, budgeting, clinical, compliance, forecasting, investment, leadership, training",9
28989677,BANKING,"analytics, banking, communication, compliance, leadership, problem solving, project management, swift, training",9
41651672,BANKING,"banking, compliance, crm, customer service, sales",5
18645964,BANKING,"banking, communication, customer service, performance management, sales, training",6
18278509,BANKING,"accounting, banking, financial modeling, forecasting, investment, leadership, marketing, sales",8
18369400,BANKING,"accounting, communication, leadership, marketing",4
11266906,BANKING,"banking, business development, communication, compliance, investment, leadership, marketing, sales, training",9
31710562,BANKING,"accounting, budgeting, excel, investment, leadership, payroll, quickbooks, tax, vue",9
39142536,BANKING,"banking, business development, leadership, marketing, sales, training",6
21756639,BANKING,"banking, compliance, crm, customer service, marketing, sales",6
31273413,ARTS,"accounting, communication, customer service, leadership, sales, training",6
12386670,ARTS,"leadership, problem solving, r, training",4
93576192,ARTS,"clinical, data analysis, training",3
15306049,ARTS,,0
31114531,ARTS,"illustrator, indesign, marketing, photoshop, sales",5
21060367,ARTS,"budgeting, customer service, leadership, marketing, quality control, sales, sap, training",8
17325147,ARTS,"clinical, training",2
23752500,ARTS,leadership,1
20149476,ARTS,"leadership, photoshop",2
54100393,ARTS,"leadership, project management",2
11187796,ARTS,"communication, customer service, r, sales, training",5
39470264,ARTS,"accounting, communication, customer service, marketing, negotiation, payroll, problem solving, project management, sales, training",10
12413512,ARTS,"communication, leadership, problem solving, training",4
14879257,ARTS,"communication, training",2
46055835,ARTS,"excel, nursing, recruitment, training",4
33344933,ARTS,java,1
24983760,ARTS,"communication, leadership, marketing, sales, training",5
29148871,ARTS,"communication, data analysis, investment, leadership, training",5
28325193,ARTS,communication,1
15265464,ARTS,"communication, leadership, training",3
24349611,ARTS,"clinical, data analysis, leadership, marketing, r, sales, training",7
19508520,ARTS,"communication, customer service, project management",3
22800977,ARTS,"banking, cad, communication, electrical, illustrator, indesign, leadership, mechanical, photoshop, problem solving, training",11
36758947,ARTS,"auditing, communication, compliance, customer service, marketing, sales, training",7
11555549,ARTS,"excel, illustrator, indesign, photoshop",4
32318506,ARTS,"medical, training",2
73497035,ARTS,"compliance, employee relations, hr, hris, leadership, onboarding, payroll, project management, risk management, sales, talent acquisition, training",12
12777487,ARTS,"leadership, training",2
36379931,ARTS,"communication, customer service, excel, problem solving, sales",5
26069113,ARTS,"customer service, training",2
41950126,ARTS,"banking, communication, compliance, customer service, leadership, performance management, quality control, risk management, sales, training",10
20488267,ARTS,"excel, training",2
22593054,ARTS,"customer service, excel, leadership, problem solving, sales",5
25561640,ARTS,"communication, excel, risk management, simulation, training",5
43622023,ARTS,"communication, customer service, marketing, sales, spark, training",6
18319061,ARTS,"accounting, communication, leadership, project management, strategic planning",5
25923361,ARTS,"excel, recruitment, training",3
18106533,ARTS,"analytics, communication, customer service, excel, hr, leadership, marketing, medical, nursing, photoshop, sales, sap, training",13
50432401,ARTS,"business development, customer service, marketing, payroll, sales",5
19724031,ARTS,"communication, customer service, leadership, medical, nursing, patient care, sales, spring, training",9
28471099,ARTS,"accounting, business development, customer service, leadership, marketing, project management, sales, training",8
22848179,ARTS,"analytics, customer service, hr, marketing, project management, sales, training",7
37220856,ARTS,"communication, customer service, html, photoshop, sales, training",6
78107631,ARTS,"electrical, marketing, training",3
21867728,ARTS,"accounting, analytics, api, auditing, budgeting, communication, investment, marketing, oracle, problem solving, project management, recruitment, sales, training",14
37472265,ARTS,"communication, leadership, training",3
17033567,ARTS,,0
19671909,ARTS,"communication, employee relations, leadership, ruby, training",5
11995013,ARTS,"communication, customer service, excel, leadership, medical, sales, statistics, training",8
28629430,ARTS,"excel, html, illustrator, indesign, javascript, marketing, medical, mysql, photoshop, problem solving, sales, spark, training",13
53227466,ARTS,"customer service, sales, training",3
26079779,ARTS,"excel, training",2
83338413,ARTS,"customer service, negotiation, problem solving, tax",4
18029935,ARTS,"business development, customer service, leadership, marketing, project management, sales, training",7
16962067,ARTS,"communication, leadership, training",3
14150896,ARTS,"marketing, training",2
27936502,ARTS,"accounting, business development, compliance, customer service, forecasting, marketing, problem solving, r, sales, sap, training",11
65325317,ARTS,"civil, leadership, marketing, quickbooks, training",5
30594821,ARTS,"communication, customer service, sales, training",4
27164756,ARTS,"civil, clinical, communication, compliance, diagnosis, html, illustrator, leadership, photoshop, problem solving, training",11
34146825,ARTS,"communication, customer service, marketing, sales, training",5
99561379,ARTS,"compliance, customer service, excel, html, marketing, quickbooks, spring, training",8
54180474,ARTS,"communication, marketing, medical, problem solving, project management, training",6
37751611,ARTS,shell,1
73030450,ARTS,risk management,1
39608848,ARTS,"accounting, crm, customer service, marketing, photoshop, sales, training",7
16244633,ARTS,"analytics, auditing, communication, compliance, customer service, employee relations, excel, hr, hris, marketing, onboarding, payroll, performance management, project management, quickbooks, recruitment, sales, tax, training",19
10830646,ARTS,"communication, data analysis, leadership, sales, training",5
27024099,ARTS,"communication, customer service, excel, leadership, payroll, problem solving, project management, sales",8
65352424,ARTS,"communication, data analysis, excel, hr, leadership, onboarding, performance management, project management, sales, training",10
28711616,ARTS,"communication, hr, marketing, payroll, photoshop, r, recruitment, training",8
39064638,ARTS,"customer service, leadership, sales",3
18586076,ARTS,"clinical, communication, excel, marketing, problem solving",5
13272204,ARTS,"compliance, hr, hris, payroll, recruitment, training",6
11360471,ARTS,"communication, compliance, customer service, electrical, mechanical, training",6
18885767,ARTS,"leadership, photoshop, training",3
20698469,ARTS,"simulation, training",2
27715131,ARTS,"business development, communication, customer service, employee relations, leadership, sales",6
32794700,ARTS,"communication, electrical, html, illustrator, photoshop, quality control, sales",7
23139437,ARTS,"nursing, pharmacology, sales",3
23917826,ARTS,"communication, customer service, excel, leadership, marketing, recruitment, sales, training",8
20148147,ARTS,"communication, customer service, marketing, sales, training",5
34304175,ARTS,"communication, compliance, customer service, employee relations, leadership, marketing, quality control, sales, training",9
